0.001590627 0.0107584
0.0031812539 0.01649478
0.0047718809 0.029739863
0.0063625079 0.041564089
0.0079531349 0.044623533
0.0095437618 0.038199641
0.011134389 0.027997161
0.012725016 0.021257337
0.014315643 0.021364301
0.01590627 0.026162562
0.017496897 0.030830013
0.019087524 0.03236244
0.020678151 0.031712918
0.022268778 0.032059524
0.023859405 0.035226853
0.025450032 0.039783538
0.027040659 0.042554171
0.028631286 0.041966724
0.030221913 0.039891309
0.031812539 0.040037859
0.033403166 0.044269158
0.034993793 0.050304735
0.03658442 0.053212346
0.038175047 0.049675291
0.039765674 0.041333555
0.041356301 0.034041402
0.042946928 0.033343107
0.044537555 0.039868151
0.046128182 0.048636607
0.047718809 0.053045627
0.049309436 0.050281578
0.050900063 0.043578366
0.05249069 0.039359474
0.054081317 0.041673942
0.055671944 0.048693825
0.057262571 0.054300782
0.058853198 0.053415427
0.060443825 0.046494684
0.062034452 0.039351439
0.063625079 0.038503566
0.065215706 0.046086336
0.066806333 0.058612514
0.06839696 0.070356835
0.069987587 0.078045894
0.071578214 0.082550364
0.073168841 0.086289353
0.074759468 0.089277506
0.076350095 0.088186355
0.077940722 0.079932372
0.079531349 0.066638659
0.081121976 0.05675539
0.082712603 0.059982162
0.08430323 0.079283319
0.085893857 0.10672985
0.087484484 0.12762922
0.089075111 0.13075937
0.090665738 0.11695116
0.092256364 0.098811376
0.093846991 0.091167177
0.095437618 0.099521707
0.097028245 0.11590058
0.098618872 0.12577428
0.1002095 0.12062983
0.10180013 0.10577876
0.10339075 0.09656166
0.10498138 0.10562154
0.10657201 0.13158855
0.10816263 0.1587966
0.10975326 0.16882248
0.11134389 0.15483072
0.11293452 0.12710522
0.11452514 0.10511549
0.11611577 0.10240637
0.1177064 0.11648969
0.11929702 0.13181532
0.12088765 0.13315691
0.12247828 0.11827554
0.1240689 0.099544564
0.12565953 0.09355656
0.12725016 0.10767339
0.12884078 0.13468231
0.13043141 0.15949734
0.13202204 0.17155245
0.13361267 0.17206038
0.13520329 0.17038234
0.13679392 0.17371653
0.13838455 0.18022132
0.13997517 0.18221361
0.1415658 0.17631404
0.14315643 0.17026865
0.14474705 0.17851094
0.14633768 0.2088017
0.14792831 0.25151137
0.14951894 0.28256287
0.15110956 0.28017562
0.15270019 0.2430815
0.15429082 0.19478231
0.15588144 0.16837695
0.15747207 0.18215349
0.1590627 0.22469119
0.16065332 0.26195575
0.16224395 0.26204911
0.16383458 0.21913064
0.16542521 0.15815152
0.16701583 0.11673325
0.16860646 0.11822925
0.17019709 0.15658861
0.17178771 0.20388536
0.17337834 0.23330582
0.17496897 0.23866932
0.17655959 0.23545795
0.17815022 0.24417237
0.17974085 0.27123026
0.18133148 0.303743
0.1829221 0.32187257
0.18451273 0.31716063
0.18610336 0.30033073
0.18769398 0.2915848
0.18928461 0.30194683
0.19087524 0.32224448
0.19246586 0.32986816
0.19405649 0.30803215
0.19564712 0.26119618
0.19723774 0.21324414
0.19882837 0.18959756
0.200419 0.19821058
0.20200963 0.22543867
0.20360025 0.25001248
0.20519088 0.26262567
0.20678151 0.27357109
0.20837213 0.30111904
0.20996276 0.35044038
0.21155339 0.4021578
0.21314401 0.42261867
0.21473464 0.38992452
0.21632527 0.31546836
0.2179159 0.24246598
0.21950652 0.22005498
0.22109715 0.2706518
0.22268778 0.37414341
0.2242784 0.4803413
0.22586903 0.54044485
0.22745966 0.5351071
0.22905028 0.48076735
0.23064091 0.4130885
0.23223154 0.36256272
0.23382217 0.34034872
0.23541279 0.34134671
0.23700342 0.3568537
0.23859405 0.38321285
0.24018467 0.41953173
0.2417753 0.45954771
0.24336593 0.48867755
0.24495655 0.49189752
0.24654718 0.46665555
0.24813781 0.42846276
0.24972843 0.40180031
0.25131906 0.40172291
0.25290969 0.42089081
0.25450032 0.43390554
0.25609094 0.41722637
0.25768157 0.36957006
0.2592722 0.31598399
0.26086282 0.29090322
0.26245345 0.31217548
0.26404408 0.36588505
0.2656347 0.41423799
0.26722533 0.42144631
0.26881596 0.37890859
0.27040659 0.31153329
0.27199721 0.26112079
0.27358784 0.25927446
0.27517847 0.30888891
0.27676909 0.38565917
0.27835972 0.45603202
0.27995035 0.49732007
0.28154097 0.50661828
0.2831316 0.49541682
0.28472223 0.4773645
0.28631286 0.45957411
0.28790348 0.44239895
0.28949411 0.42470819
0.29108474 0.40819069
0.29267536 0.39704919
0.29426599 0.39475221
0.29585662 0.40192148
0.29744724 0.41716793
0.29903787 0.43882052
0.3006285 0.46447687
0.30221913 0.48835518
0.30380975 0.50021284
0.30540038 0.48957368
0.30699101 0.45418153
0.30858163 0.40608869
0.31017226 0.36834697
0.31176289 0.36173332
0.31335351 0.38974267
0.31494414 0.4335489
0.31653477 0.46264693
0.31812539 0.45511897
0.31971602 0.41312697
0.32130665 0.36167483
0.32289728 0.33090287
0.3244879 0.3349341
0.32607853 0.36326505
0.32766916 0.39102783
0.32925978 0.39954706
0.33085041 0.3904707
0.33244104 0.38218839
0.33403166 0.39204367
0.33562229 0.41986011
0.33721292 0.44736069
0.33880355 0.45456383
0.34039417 0.43923504
0.3419848 0.42178504
0.34357543 0.42947228
0.34516605 0.47154642
0.34675668 0.52629005
0.34834731 0.55315596
0.34993793 0.52345736
0.35152856 0.44677672
0.35311919 0.37108367
0.35470982 0.35315064
0.35630044 0.41864229
0.35789107 0.54060086
0.3594817 0.65307089
0.36107232 0.69167504
0.36266295 0.63355868
0.36425358 0.50973954
0.3658442 0.38288148
0.36743483 0.30769894
0.36902546 0.30173079
0.37061608 0.34418808
0.37220671 0.39884921
0.37379734 0.44064933
0.37538797 0.4664029
0.37697859 0.48558755
0.37856922 0.5035884
0.38015985 0.51393823
0.38175047 0.50571425
0.3833411 0.47743805
0.38493173 0.44281477
0.38652235 0.42147384
0.38811298 0.42226134
0.38970361 0.43450281
0.39129424 0.43657766
0.39288486 0.41594511
0.39447549 0.38358273
0.39606612 0.36889043
0.39765674 0.39680578
0.39924737 0.46450472
0.400838 0.53729452
0.40242862 0.56938712
0.40401925 0.53571408
0.40560988 0.45138685
0.40720051 0.36380681
0.40879113 0.3225621
0.41038176 0.34852732
0.41197239 0.4235123
0.41356301 0.50588185
0.41515364 0.5586191
0.41674427 0.56896403
0.41833489 0.54777618
0.41992552 0.51369976
0.42151615 0.47791026
0.42310678 0.44168525
0.4246974 0.40563909
0.42628803 0.37859334
0.42787866 0.37521287
0.42946928 0.40319536
0.43105991 0.45201774
0.43265054 0.49544829
0.43424116 0.50847133
0.43583179 0.48588187
0.43742242 0.44669746
0.43901304 0.41930777
0.44060367 0.41846819
0.4421943 0.43310025
0.44378493 0.43602285
0.44537555 0.40885134
0.44696618 0.36186469
0.44855681 0.3311968
0.45014743 0.35308721
0.45173806 0.43370985
0.45332869 0.53816789
0.45491931 0.60896327
0.45650994 0.60241225
0.45810057 0.51774613
0.4596912 0.39851859
0.46128182 0.30567375
0.46287245 0.28129254
0.46446308 0.3272504
0.4660537 0.41082109
0.46764433 0.48976094
0.46923496 0.53735209
0.47082558 0.55121161
0.47241621 0.54407711
0.47400684 0.52810193
0.47559747 0.50649791
0.47718809 0.47741319
0.47877872 0.44339407
0.48036935 0.41547256
0.48195997 0.40680439
0.4835506 0.4210875
0.48514123 0.4465536
0.48673185 0.4623257
0.48832248 0.45368912
0.48991311 0.42482268
0.49150373 0.39845033
0.49309436 0.40126411
0.49468499 0.44474842
0.49627562 0.51502869
0.49786624 0.57949214
0.49945687 0.60636134
0.5010475 0.58435711
0.50263812 0.52937289
0.50422875 0.47376759
0.50581938 0.44547306
0.50741 0.4507909
0.50900063 0.47213818
0.51059126 0.48192247
0.51218189 0.46290753
0.51377251 0.42106243
0.51536314 0.38194113
0.51695377 0.37286802
0.51854439 0.4031262
0.52013502 0.45610337
0.52172565 0.49940629
0.52331627 0.50646156
0.5249069 0.47472217
0.52649753 0.42750829
0.52808816 0.39784376
0.52967878 0.4055826
0.53126941 0.44420749
0.53286004 0.4868276
0.53445066 0.50678228
0.53604129 0.49728069
0.53763192 0.47514005
0.53922254 0.46580496
0.54081317 0.4814012
0.5424038 0.50931165
0.54399443 0.5208874
0.54558505 0.49419315
0.54717568 0.4332771
0.54876631 0.36848552
0.55035693 0.3366029
0.55194756 0.35520972
0.55353819 0.41042254
0.55512881 0.46722102
0.55671944 0.49446771
0.55831007 0.4857165
0.55990069 0.46049055
0.56149132 0.44600141
0.56308195 0.45430385
0.56467258 0.47300895
0.5662632 0.4766868
0.56785383 0.44973323
0.56944446 0.40246654
0.57103508 0.36733919
0.57262571 0.37722072
0.57421634 0.44117761
0.57580696 0.53512731
0.57739759 0.61420295
0.57898822 0.6387451
0.58057885 0.59717676
0.58216947 0.51195914
0.5837601 0.42625014
0.58535073 0.38044755
0.58694135 0.39234505
0.58853198 0.45069679
0.59012261 0.52354066
0.59171323 0.57524461
0.59330386 0.58329599
0.59489449 0.5474021
0.59648512 0.48762497
0.59807574 0.43307566
0.59966637 0.40672988
0.601257 0.41390539
0.60284762 0.44060019
0.60443825 0.46299453
0.60602888 0.46294461
0.6076195 0.44008542
0.60921013 0.41254573
0.61080076 0.40522251
0.61239138 0.43289075
0.61398201 0.48934466
0.61557264 0.55011175
0.61716327 0.58720702
0.61875389 0.58615097
0.62034452 0.55394179
0.62193515 0.51298721
0.62352577 0.48566248
0.6251164 0.48032719
0.62670703 0.48810158
